11.395	11.3416	1.60806	1.71179	4.95926	4.85948	1.03016	1.52832	0.089388	0.0866552	0.980756	0.653065		0.0534	-0.10373	0.09978	-0.49816
11.6264	11.584	1.64914	1.78992	4.8631	4.83313	0.993623	1.59551	0.0885972	0.0882549	0.969558	0.651946		0.0424	-0.14078	0.02997	-0.601887
11.8532	11.8251	1.71879	1.87144	4.83021	4.80531	1.05058	1.66366	0.0877069	0.0901868	0.958732	0.651108		0.0281	-0.15265	0.0249	-0.61308
12.1138	12.0647	1.80253	1.95639	4.99067	4.77598	1.15396	1.73273	0.0870498	0.0920407	0.948782	0.649621		0.0491	-0.15386	0.21469	-0.57877
12.359	12.3029	1.83315	2.04482	4.98666	4.74508	1.08064	1.80265	0.0865066	0.0961485	0.939295	0.651245		0.0561	-0.21167	0.24158	-0.72201
12.6186	12.5394	1.88187	2.13677	5.09359	4.71257	1.07794	1.87338	0.0863602	0.102007	0.931085	0.654573		0.0792	-0.2549	0.38102	-0.79544
12.819	12.7743	2.03379	2.23227	4.98015	4.67842	1.35174	1.94485	0.0857128	0.104867	0.922543	0.653376		0.0447	-0.19848	0.30173	-0.59311
13.09	13.0075	2.14094	2.33137	5.129	4.64258	1.47651	2.01701	0.0856498	0.107249	0.915858	0.651311		0.0825	-0.19043	0.48642	-0.5405
13.2968	13.2388	2.29544	2.43409	5.02541	4.605	1.70192	2.08981	0.0851945	0.107953	0.908743	0.647177		0.058	-0.13865	0.42041	-0.38789
13.4718	13.4682	2.42145	2.54047	4.61146	4.56565	1.77696	2.16317	0.0843728	0.108176	0.899985	0.643158		0.0036	-0.11902	0.04581	-0.38621
13.7205	13.6955	2.54838	2.65053	4.63797	4.52448	1.87679	2.23703	0.0836435	0.108065	0.891591	0.63898		0.025	-0.10215	0.11349	-0.36024
13.9416	13.9208	2.6467	2.7643	4.58109	4.48147	1.88366	2.31134	0.082914	0.108249	0.883401	0.635706		0.0208	-0.1176	0.09962	-0.42768
14.1694	14.1439	2.81494	2.88179	4.56425	4.43656	2.08253	2.38601	0.0822291	0.107639	0.875502	0.631228		0.0255	-0.06685	0.12769	-0.30348
14.423	14.3646	2.9216	3.00303	4.73882	4.38974	2.11214	2.46099	0.0818644	0.107227	0.868903	0.627301		0.0584	-0.08143	0.34908	-0.34885
14.6315	14.583	2.9906	3.12802	4.69392	4.34097	2.01932	2.5362	0.0813966	0.10783	0.862515	0.625532		0.0485	-0.13742	0.35295	-0.51688
14.8655	14.7989	3.13918	3.25679	4.73835	4.29021	2.16042	2.61157	0.0811648	0.108006	0.85707	0.622939		0.0666	-0.11761	0.44814	-0.45115
15.0776	15.0122	3.34856	3.38932	4.67116	4.23744	2.43494	2.68703	0.0809238	0.107218	0.851649	0.618509		0.0654	-0.04076	0.43372	-0.25209
15.2903	15.2228	3.49531	3.52563	4.46154	4.18263	2.46697	2.76249	0.080718	0.106393	0.84529	0.614518		0.0675	-0.03032	0.27891	-0.29552
15.5049	15.4306	3.69766	3.66572	4.42784	4.12575	2.67819	2.83789	0.080616	0.105596	0.839224	0.609803		0.0743	0.03194	0.30209	-0.1597
15.7189	15.6355	3.80917	3.80957	4.36547	4.06678	2.60564	2.91315	0.0806606	0.104741	0.833293	0.606125		0.0834	-0.0004	0.29869	-0.30751
15.9409	15.8375	3.96053	3.95719	4.36737	4.00571	2.66057	2.98817	0.0810729	0.103908	0.827908	0.60271		0.1034	0.00334	0.36166	-0.3276
16.1413	16.0363	4.09002	4.10854	4.15295	3.94251	2.6068	3.0629	0.0815009	0.103119	0.821835	0.600694		0.105	-0.01852	0.21044	-0.4561
16.3335	16.2319	4.30596	4.26363	4.10264	3.87716	2.83539	3.13723	0.081847	0.102457	0.815968	0.59723		0.1016	0.04233	0.22548	-0.30184
16.549	16.4242	4.44971	4.42242	4.12794	3.80966	2.84017	3.21109	0.0826666	0.101733	0.81071	0.594445		0.1248	0.02729	0.31828	-0.37092
16.7239	16.613	4.63128	4.5849	4.05857	3.74	2.95055	3.28438	0.0831584	0.10113	0.805578	0.5914		0.1109	0.04638	0.31857	-0.33383
16.8852	16.7983	4.77534	4.75103	3.68424	3.66817	2.86305	3.35704	0.0832141	0.100427	0.799635	0.590084		0.0869	0.02431	0.01607	-0.49399
17.0383	16.9799	5.03284	4.92077	3.59491	3.59416	3.16885	3.42897	0.0829069	0.100606	0.79382	0.586629		0.0584	0.11207	0.00075	-0.26012
17.2166	17.1579	5.16762	5.09409	3.55428	3.51797	3.09241	3.50008	0.0826114	0.10027	0.788141	0.584458		0.0587	0.07353	0.03631	-0.40767
17.3681	17.3319	5.37136	5.27094	3.49073	3.4396	3.22618	3.57028	0.0821398	0.100272	0.782595	0.581763		0.0362	0.10042	0.05113	-0.3441
17.5342	17.5019	5.49819	5.45128	3.40001	3.35907	3.10924	3.63949	0.0816559	0.0997269	0.777156	0.581078		0.0323	0.04691	0.04094	-0.53025
17.721	17.6679	5.63739	5.63506	3.43654	3.27637	3.06318	3.70762	0.081332	0.0990419	0.772042	0.581993		0.0531	0.00233	0.16017	-0.64444
17.8763	17.8297	5.79303	5.82221	3.2741	3.19151	3.02999	3.77458	0.0809625	0.0984289	0.766868	0.584492		0.0466	-0.02918	0.08259	-0.74459
18.0402	17.9872	6.02235	6.01269	3.25112	3.10453	3.23162	3.84027	0.0806535	0.0977769	0.761927	0.58482		0.053	0.00966	0.14659	-0.60865
18.1993	18.1402	6.2038	6.20641	3.22177	3.01542	3.27875	3.90462	0.0804072	0.0971319	0.757267	0.585379		0.0591	-0.00261	0.20635	-0.62587
18.3123	18.2888	6.48712	6.40332	3.09375	2.92421	3.59856	3.96753	0.0799284	0.0969705	0.752582	0.583084		0.0235	0.0838	0.16954	-0.36897
18.4527	18.4328	6.67218	6.60333	2.97101	2.83093	3.58049	4.0289	0.0794465	0.0966617	0.74791	0.581555		0.0199	0.06885	0.14008	-0.44841
18.597	18.572	6.82205	6.80638	2.97231	2.7356	3.5067	4.08867	0.0789922	0.0960642	0.743639	0.58156		0.025	0.01567	0.23671	-0.58197
18.7541	18.7064	7.0081	7.01237	3.0187	2.63825	3.54534	4.14672	0.0786776	0.0954631	0.740199	0.581812		0.0477	-0.00427	0.38045	-0.60138
18.9508	18.8359	7.16595	7.22122	3.11286	2.53893	3.48382	4.20299	0.0792252	0.0950705	0.738375	0.583705		0.1149	-0.05527	0.57393	-0.71917
19.0517	18.9604	7.32431	7.43283	2.78808	2.43767	3.36875	4.25737	0.0793836	0.095246	0.734878	0.588376		0.0913	-0.10852	0.35041	-0.88862
19.1267	19.0798	7.64476	7.64712	2.61353	2.3345	3.77401	4.3098	0.0790717	0.0946708	0.73108	0.58777		0.0469	-0.00236	0.27903	-0.53579
19.256	19.1939	7.82717	7.86397	2.59334	2.22949	3.7498	4.36017	0.0788908	0.0941912	0.727799	0.588044		0.0621	-0.0368	0.36385	-0.61037
19.3266	19.3028	8.07721	8.08329	2.45746	2.12266	3.92478	4.40842	0.0784681	0.0936379	0.724416	0.586924		0.0238	-0.00608	0.3348	-0.48364
19.4313	19.4062	8.26782	8.30497	2.42319	2.01409	3.91533	4.45445	0.0780574	0.093178	0.721542	0.58639		0.0251	-0.03715	0.4091	-0.53912
19.5252	19.5042	8.42481	8.5289	2.38419	1.90381	3.82498	4.49819	0.0776402	0.0933106	0.719229	0.587461		0.021	-0.10409	0.48038	-0.67321
19.6283	19.5966	8.59919	8.75494	2.2416	1.7919	3.73347	4.53956	0.0772715	0.0942529	0.716736	0.5904		0.0317	-0.15575	0.4497	-0.80609
19.784	19.6835	8.80018	8.983	2.32141	1.67841	3.75705	4.57848	0.0775715	0.0957044	0.71595	0.593496		0.1005	-0.18282	0.643	-0.82143
19.8703	19.7645	8.98881	9.21294	2.10995	1.56341	3.69708	4.61488	0.0779405	0.0980598	0.714288	0.598066		0.1058	-0.22413	0.54654	-0.9178
19.9867	19.8398	9.25945	9.44463	2.09964	1.44697	3.90958	4.64869	0.0790255	0.0994328	0.71364	0.599797		0.1469	-0.18518	0.65267	-0.73911
20.0468	19.9093	9.44354	9.67795	1.81269	1.32916	3.7961	4.67984	0.0798931	0.101866	0.711539	0.603601		0.1375	-0.23441	0.48353	-0.88374
20.116	19.9728	9.72942	9.91275	1.73406	1.21005	4.04299	4.70826	0.0808378	0.103085	0.709786	0.604298		0.1432	-0.18333	0.52401	-0.66527
20.1788	20.0303	9.97366	10.1489	1.68203	1.08972	4.16329	4.73389	0.0818527	0.104116	0.708639	0.603949		0.1485	-0.17524	0.59231	-0.5706
20.2153	20.0818	10.2923	10.3863	1.54494	0.968259	4.45276	4.75666	0.0825663	0.104014	0.707378	0.601571		0.1335	-0.094	0.576681	-0.3039
20.2423	20.1271	10.4975	10.6247	1.23881	0.845742	4.31152	4.77652	0.0829716	0.104282	0.704826	0.600308		0.1152	-0.1272	0.393068	-0.465
20.2892	20.1663	10.8105	10.864	1.16947	0.722256	4.55694	4.7934	0.0834799	0.103885	0.702653	0.597688		0.1229	-0.0535	0.447214	-0.23646
20.3167	20.1993	11.0629	11.1041	1.0362	0.597892	4.59459	4.80727	0.0838952	0.103438	0.700459	0.595019		0.1174	-0.0412	0.438308	-0.21268
20.3517	20.2261	11.3171	11.3449	0.992013	0.472738	4.66018	4.81807	0.0844186	0.102952	0.698864	0.592219		0.1256	-0.0278	0.519275	-0.15789
20.3157	20.2466	11.524	11.5861	0.482818	0.346889	4.42145	4.82575	0.0842792	0.102624	0.695494	0.590636		0.0691	-0.0621	0.135929	-0.4043
20.3799	20.2608	11.784	11.8275	0.547429	0.220439	4.50323	4.83027	0.0846941	0.102206	0.692807	0.588605		0.1191	-0.0435	0.32699	-0.32704
20.402	20.2687	12.0137	12.0692	0.624311	0.093487	4.571	4.83159	0.085306	0.101852	0.691403	0.58628		0.1333	-0.0555	0.530824	-0.26059
20.3823	20.2701	12.3395	12.3108	0.478591	-0.0338694	4.82405	4.82968	0.0856077	0.101396	0.689889	0.583428		0.1122	0.0287	0.5124604	-0.00563
20.3498	20.2652	12.5387	12.5522	0.0702285	-0.161529	4.54224	4.82451	0.0855974	0.100916	0.68694	0.581275		0.0846	-0.0135	0.2317575	-0.28227
20.3727	20.254	12.7924	12.7933	0.0983806	-0.28939	4.59976	4.81605	0.0859734	0.100434	0.684707	0.578886		0.1187	-0.0009	0.3877706	-0.21629
20.3738	20.2363	12.9917	13.0339	-0.0236086	-0.417348	4.44145	4.80428	0.0866031	0.100043	0.682542	0.577225		0.1375	-0.0422	0.3937394	-0.36283
20.3361	20.2122	13.2185	13.2738	-0.101235	-0.545298	4.46544	4.78918	0.0870251	0.0997178	0.6807	0.575373		0.1239	-0.0553	0.444063	-0.32374
20.3049	20.1818	13.4311	13.5129	-0.222161	-0.673135	4.40031	4.77072	0.0874279	0.0995661	0.67893	0.573812		0.1231	-0.0818	0.450974	-0.37041
20.2744	20.1449	13.7255	13.7509	-0.295944	-0.800753	4.58466	4.74892	0.0879058	0.0991382	0.677536	0.57139		0.1295	-0.0254	0.504809	-0.16426
20.2336	20.1017	13.9202	13.9878	-0.522725	-0.928043	4.37683	4.72374	0.0884046	0.0988965	0.675555	0.569748		0.1319	-0.0676	0.405318	-0.34691
20.1644	20.0521	14.2126	14.2233	-0.64647	-1.0549	4.56644	4.69521	0.0886484	0.0984552	0.673622	0.567307		0.1123	-0.0107	0.40843	-0.12877
20.0995	19.9962	14.4195	14.4573	-0.825028	-1.18121	4.43828	4.66331	0.0887907	0.0980797	0.671452	0.565169		0.1033	-0.0378	0.356182	-0.22503
19.9753	19.934	14.7151	14.6897	-1.03407	-1.30687	4.64124	4.62805	0.0884823	0.0976741	0.668967	0.562664		0.0413	0.0254	0.2728	0.01319
19.9121	19.8655	14.9131	14.9202	-1.11073	-1.43177	4.51119	4.58944	0.0882014	0.0972471	0.666705	0.560239		0.0466	-0.0071	0.32104	-0.07825
19.8898	19.7908	15.1404	15.1486	-1.04088	-1.55581	4.50354	4.54751	0.0883013	0.0968263	0.665534	0.557813		0.099	-0.0082	0.51493	-0.04397
19.7869	19.7099	15.3071	15.3749	-1.56158	-1.67887	4.03273	4.50226	0.0882102	0.0966137	0.662749	0.557111		0.077	-0.0678	0.11729	-0.46953
19.7554	19.6229	15.4988	15.5989	-1.45735	-1.80085	3.99284	4.45372	0.0886827	0.0966441	0.660674	0.55636		0.1325	-0.1001	0.3435	-0.46088
19.6769	19.5298	15.6753	15.8203	-1.51809	-1.92164	3.89139	4.40193	0.0893386	0.097155	0.658916	0.555987		0.1471	-0.145	0.40355	-0.51054
19.5519	19.4307	15.9276	16.039	-1.6509	-2.04114	4.04278	4.3469	0.0896536	0.0972841	0.657117	0.554347		0.1212	-0.1114	0.39024	-0.30412
19.4541	19.3257	16.1189	16.2549	-1.70255	-2.15925	4.0032	4.28868	0.0900456	0.0976703	0.6557	0.552648		0.1284	-0.136	0.4567	-0.28548
19.3403	19.2148	16.3204	16.4679	-1.76513	-2.27586	4.0167	4.22731	0.0903956	0.0981851	0.654633	0.550692		0.1255	-0.1475	0.51073	-0.21061
19.2342	19.0981	16.4925	16.6777	-1.94929	-2.39087	3.81589	4.16284	0.0908636	0.0992079	0.653169	0.549329		0.1361	-0.1852	0.44158	-0.34695
19.0825	18.9757	16.7456	16.8841	-2.0972	-2.50418	3.97799	4.0953	0.0910044	0.0995903	0.651543	0.547194		0.1068	-0.1385	0.40698	-0.11731
18.9411	18.8477	16.9146	17.0872	-2.49392	-2.61571	3.61829	4.02476	0.0910241	0.100391	0.649003	0.546204		0.0934	-0.1726	0.12179	-0.40647
18.7273	18.7142	17.2041	17.2866	-2.742	-2.72534	3.89703	3.95127	0.0906669	0.10026	0.646403	0.544037		0.0131	-0.0825	-0.01666	-0.05424
18.607	18.5752	17.4091	17.4822	-2.5967	-2.83299	4.02298	3.87489	0.0903509	0.100074	0.644177	0.542034		0.0318	-0.0731	0.23629	0.14809
18.3807	18.4309	17.6389	17.674	-2.82449	-2.93858	4.12262	3.79568	0.0901047	0.0997276	0.641716	0.540675		-0.0502	-0.0351	0.11409	0.32694
18.2306	18.2814	17.8257	17.8617	-2.88367	-3.042	4.03279	3.71372	0.0898643	0.0993883	0.639357	0.539297		-0.0508	-0.036	0.15833	0.31907
18.1187	18.1268	18.0178	18.0453	-2.80667	-3.14318	3.99981	3.62906	0.0895181	0.0990319	0.637563	0.538193		-0.0081	-0.0275	0.33651	0.37075
17.9495	17.9671	18.1546	18.2246	-3.09414	-3.24204	3.60283	3.5418	0.0891866	0.0988412	0.635239	0.536146		-0.0176	-0.07	0.1479	0.06103
17.8395	17.8026	18.2895	18.3994	-2.9714	-3.3385	3.48679	3.45199	0.0889038	0.0989304	0.633622	0.534104		0.0369	-0.1099	0.3671	0.0348
17.713	17.6334	18.4525	18.5697	-3.0034	-3.43247	3.35798	3.35973	0.0888371	0.0990814	0.632321	0.532077		0.0796	-0.1172	0.42907	-0.00175
17.5009	17.4595	18.6647	18.7353	-3.16491	-3.5239	3.47785	3.26509	0.0885755	0.0988979	0.630708	0.530394		0.0414	-0.0706	0.35899	0.21276
17.3278	17.281	18.7884	18.8962	-3.34199	-3.61271	3.18342	3.16817	0.0883367	0.0989667	0.628785	0.528413		0.0468	-0.1078	0.27072	0.01525
17.1726	17.0983	18.9293	19.0521	-3.30586	-3.69883	3.13907	3.06904	0.0882412	0.0991643	0.627364	0.526487		0.0743	-0.1228	0.39297	0.07003
17.0033	16.9113	19.0909	19.203	-3.40074	-3.78221	3.05453	2.9678	0.0882695	0.0992655	0.625909	0.5246		0.092	-0.1121	0.38147	0.08673
16.7784	16.7201	19.224	19.3488	-3.51651	-3.86278	3.03143	2.86455	0.0880876	0.0994756	0.624322	0.522877		0.0583	-0.1248	0.34627	0.16688
16.5839	16.5251	19.3716	19.4894	-3.69683	-3.9405	2.86265	2.75938	0.0879103	0.0996203	0.622401	0.521053		0.0588	-0.1178	0.24367	0.10327
16.3367	16.3262	19.561	19.6246	-3.86279	-4.01531	2.98451	2.65237	0.087598	0.099408	0.620293	0.519939		0.0105	-0.0636	0.15252	0.33214
16.1181	16.1237	19.6309	19.7545	-4.04662	-4.08716	2.61524	2.54364	0.0872859	0.0996021	0.618083	0.518114		-0.0056	-0.1236	0.04054	0.0716
15.9056	15.9176	19.7884	19.8789	-4.08321	-4.15602	2.67592	2.43329	0.0869817	0.0995408	0.615918	0.516678		-0.012	-0.0905	0.07281	0.24263
15.7096	15.7082	19.9051	19.9978	-4.05179	-4.22185	2.64074	2.32141	0.086675	0.0994945	0.613912	0.515552		0.0014	-0.0927	0.17006	0.31933
15.4669	15.4956	20.0824	20.111	-4.16766	-4.28461	2.75065	2.2081	0.0864048	0.0991748	0.611839	0.515746		-0.0287	-0.0286	0.11695	0.54255
15.2356	15.2799	20.2271	20.2185	-4.32841	-4.34427	2.63299	2.09347	0.0861835	0.0988324	0.609713	0.515915		-0.0443	0.0086	0.01586	0.53952
15.068	15.0613	20.3574	20.3203	-4.21264	-4.4008	2.61351	1.97763	0.0858875	0.0985392	0.607808	0.516837		0.0067	0.0371	0.18816	0.63588
14.8319	14.84	20.434	20.4162	-4.39411	-4.4542	2.29849	1.86068	0.0855955	0.0982122	0.605743	0.516337		-0.0081	0.0178	0.06009	0.43781
14.6229	14.6161	20.5572	20.5063	-4.37261	-4.50443	2.31217	1.74272	0.0853057	0.0979676	0.603777	0.516717		0.0068	0.0509	0.13182	0.56945
14.3759	14.3897	20.6431	20.5904	-4.57577	-4.55149	2.03817	1.62386	0.0850247	0.0977321	0.601737	0.516093		-0.0138	0.0527	-0.02428	0.41431
14.1331	14.1611	20.7195	20.6686	-4.59716	-4.59537	1.98985	1.50421	0.0847699	0.0974929	0.599714	0.515895		-0.028	0.0509	-0.00179	0.48564
13.8879	13.9304	20.7883	20.7408	-4.74527	-4.63606	1.73603	1.38386	0.0845579	0.0972447	0.597778	0.514976		-0.0425	0.0475	-0.10921	0.35217
13.6069	13.6977	20.8603	20.807	-4.84366	-4.67357	1.71965	1.26294	0.0846008	0.0970194	0.595957	0.514611		-0.0908	0.0533	-0.17009	0.45671
13.3544	13.4632	20.8876	20.8671	-5.01125	-4.70789	1.32447	1.14153	0.0847824	0.096714	0.594502	0.51313		-0.1088	0.0205	-0.30336	0.18294
13.1184	13.2271	20.9251	20.9211	-4.96301	-4.73904	1.26137	1.01975	0.0849606	0.096398	0.592833	0.511824		-0.1087	0.004	-0.22397	0.24162
12.8761	12.9895	20.981	20.969	-5.01031	-4.76702	1.13469	0.897694	0.0851762	0.0960894	0.59123	0.510516		-0.1134	0.012	-0.24329	0.236996
12.7073	12.7506	21.0164	21.0108	-4.80194	-4.79186	1.06655	0.775469	0.0849724	0.0957799	0.58932	0.509404		-0.0433	0.0056	-0.01008	0.291081
12.4374	12.5106	21.0573	21.0465	-4.96717	-4.81358	0.880675	0.653175	0.0849021	0.0954764	0.587557	0.508095		-0.0732	0.0108	-0.15359	0.2275
12.194	12.2695	21.1015	21.0761	-4.95498	-4.83219	0.879411	0.530912	0.0848454	0.0951934	0.585765	0.507237		-0.0755	0.0254	-0.12279	0.348499
11.9471	12.0276	21.1172	21.0996	-5.04676	-4.84773	0.625967	0.408778	0.0848186	0.094902	0.584123	0.505925		-0.0805	0.0176	-0.19903	0.217189
11.7188	11.785	21.0886	21.117	-4.96158	-4.86022	0.498837	0.286869	0.0847142	0.0946299	0.582339	0.504611		-0.0662	-0.0284	-0.10136	0.211968
11.4596	11.5418	21.0721	21.1283	-5.05457	-4.86971	0.259209	0.165281	0.0846986	0.0944382	0.5807	0.503087		-0.0822	-0.0562	-0.18486	0.093928
11.2631	11.2982	21.0662	21.1335	-4.90757	-4.87623	0.205639	0.0441057	0.0844804	0.0942938	0.578899	0.501684		-0.0351	-0.0673	-0.03134	0.1615333
10.9915	11.0544	21.0264	21.1327	-5.03598	-4.87982	-0.0541048	-0.076565	0.0843641	0.094373	0.57724	0.500136		-0.0629	-0.1063	-0.15616	0.0224602
10.8022	10.8105	20.9889	21.1259	-4.86637	-4.88053	-0.140381	-0.196643	0.0841074	0.094693	0.575468	0.498619		-0.0083	-0.137	0.01416	0.056262
10.5283	10.5666	20.9891	21.1131	-4.94686	-4.8784	-0.117187	-0.31604	0.083904	0.0948988	0.573735	0.497339		-0.0383	-0.124	-0.06846	0.198853
10.227	10.3229	21.0385	21.0943	-5.10401	-4.87349	0.00646886	-0.434674	0.0839822	0.0947106	0.572276	0.497017		-0.0959	-0.0558	-0.23052	0.44114286
9.96656	10.0795	21.0198	21.0697	-5.19367	-4.86585	-0.21526	-0.552463	0.0841867	0.094504	0.571116	0.496209		-0.11294	-0.0499	-0.32782	0.337203
